track_id,track_name,artists,track_genre,tempo,danceability,energy,valence,acousticness,instrumentalness
2gJ3ZOaiWr3jGHwevufOxr,Ain't No Reason,Brett Dennen,acoustic,146.06,0.615,0.358,0.432,0.705,0.0
2PTzfXh5Ut3hjRrWGyafz6,Passenger Seat,Stephen Speaks,acoustic,152.979,0.523,0.554,0.769,0.749,3.29e-06
3YllcvA3PW1DUwjckCVjIw,I Was Born To Love You,Ray LaMontagne,acoustic,78.088,0.659,0.236,0.216,0.84,6.32e-05
1Qo3taHLFSQpzLm5Sty7M4,Sleep All Day,Jason Mraz,acoustic,97.994,0.616,0.81,0.79,0.369,0.0
5himtcBG5IetEOAYuB1Lu1,Never Stop (Wedding Version),SafetySuit,acoustic,133.87,0.639,0.439,0.51,0.872,0.0
4WtqjjSiGYHORMr6VX3td1,Hikare Inochi,Kitri,acoustic,102.033,0.592,0.769,0.385,0.319,4.66e-06
55fyE9Q754QhXpmcLtmmam,A Safe Place to Land (feat. John Legend),Sara Bareilles;John Legend,acoustic,129.812,0.424,0.253,0.16,0.825,0.0
0wUVwtui3Se9kGUfSD7gaU,I Want to Know What Love Is - Acoustic,Hannah's Yard,acoustic,73.834,0.49,0.263,0.361,0.92,0.0
5SuOikwiRyPMVoIQDJUgSV,Comedy,Gen Hoshino,acoustic,87.917,0.676,0.461,0.715,0.0322,1.01e-06
5dH4xnErpUOIDrGySWGkfJ,Stars Are on Your Side,Ross Copperman,acoustic,84.611,0.255,0.625,0.191,0.63,0.000211
1snd92ICpwulLUilLfDZFq,Let Her Go,Boyce Avenue;Hannah Trigwell,acoustic,134.94,0.597,0.334,0.342,0.86,0.0
34HNaUhhTgO1jvfEuXHFyz,The Damned,The Bridge City Sinners,acoustic,112.215,0.404,0.577,0.637,0.605,0.249
6szDk6GLuxosArjs48QzFq,純風,Kazuyoshi Saito,acoustic,111.154,0.731,0.868,0.975,0.111,0.0
1tPYm2PqXjYL6lM0AfH5aT,Boulevard of Broken Dreams (Acoustic),Adam Christopher,acoustic,75.121,0.586,0.149,0.341,0.881,0.0
37bc0lXXN8Udi7IPwL58Hn,Time After Time,Boyce Avenue;Megan Davies;Jaclyn Davies,acoustic,53.845,0.313,0.321,0.243,0.746,0.0
7zCuUs0JXXPIH7GA8tWwii,When I Was Your Man,Boyce Avenue;Fifth Harmony,acoustic,144.174,0.403,0.237,0.163,0.906,0.0
3ISLwA96mtx13Wx7K1PPPk,Love Story,Tyler Ward;Karis;Ray Lorraine,acoustic,121.187,0.498,0.12,0.338,0.851,0.0
7bhHLZxkRekrNPPkEdDTbn,Believer (Remix),Ben Woodward,acoustic,187.484,0.585,0.724,0.333,0.315,0.0681
7wbSp6u3cGj5GTN0lNxZ4X,Burn It All!,RENT STRIKE,acoustic,99.696,0.628,0.424,0.157,0.395,4.28e-06
7z2DKGAsPPdxOwTzMaVYD4,Kill Me Pretty,Tamio Okuda,acoustic,141.868,0.432,0.796,0.271,0.000153,0.00209
3d8kYb3GqZkiHb6annxKEo,Swimmers,Andrew Belle,acoustic,120.054,0.547,0.599,0.0571,0.00396,0.409
3h8uWt8HNyDNubPSEBgTPG,Yakap,Zack Tabudlo,acoustic,113.979,0.738,0.39,0.547,0.409,0.0
04JS6OitE9VGsIS3S94Osg,I Heard The Bells On Christmas Day,The Civil Wars,acoustic,90.078,0.492,0.145,0.218,0.872,9.68e-06
2o1RtJhMTPDW6A3SzNptli,"Little Blue Pills, Pt..3",Days N Daze,acoustic,137.289,0.565,0.611,0.914,0.345,2.46e-05
3g61xRaqII8q1wlQDzv550,Beautiful Soul,Boyce Avenue,acoustic,87.337,0.483,0.506,0.705,0.394,0.0
2nBrIzKacrNdIxs90FlsT1,Wake Me Up,Roses & Frey,acoustic,125.981,0.494,0.214,0.35,0.92,1.07e-05
7HYrjmGBdvzLYgt1gIY5Zn,Peach,Pigeon Pit,acoustic,91.98,0.563,0.452,0.581,0.877,1.38e-05
0ZwdH0m32I8odedwvspYTh,I Don't Wanna Live Forever (Fifty Shades Darker),Tyler Ward,acoustic,118.042,0.787,0.403,0.264,0.603,0.00857
07m8PuXxxv5J4qPEDq6ZkK,Brand New,Ben Rector,acoustic,144.874,0.555,0.934,0.422,0.00268,0.0
6R6ux6KaKrhAg2EIB2krdU,Without You,Parachute,acoustic,95.984,0.564,0.864,0.534,0.0761,0.0
2C9ePPz58he8jmYEod9pvT,Isn't She Lovely - Acoustic,Callum J Wright,acoustic,115.671,0.69,0.306,0.424,0.805,0.0
6xAjAocTRpKamQlCy50RRQ,Dream a Little Dream of Me,Zee Avi,acoustic,84.174,0.555,0.0879,0.428,0.968,0.0
5P6ZBMWS66FVo6deJaDdHy,Dust to Dust,The Civil Wars,acoustic,138.017,0.747,0.265,0.2,0.745,0.0169
5ZetMq21bMQN5oo4TtdOxu,The Boy's Gone,Jason Mraz,acoustic,112.997,0.686,0.556,0.36,0.532,0.0
5CijCh8uOTWZO9DQpYwAXw,The Mess I Made,Parachute,acoustic,165.394,0.423,0.572,0.17,0.0158,0.0
3PcIfTefcjfWTK6WFmOLqK,I Can't Make You Love Me,Boyce Avenue;Rachel Grae,acoustic,123.618,0.407,0.222,0.204,0.853,2.03e-06
4lxGVzcUaSF5HW5jtWnShV,Long Nights,Eddie Vedder,acoustic,108.66,0.478,0.305,0.0974,0.675,0.00139
7c0YUDcJreOv1OoBGf1KdH,Graveyard - Acoustic,Highland Peak,acoustic,123.632,0.425,0.249,0.235,0.87,0.00175
78TKtlSLWK8pZAKKW3MyQL,Say Something,A Great Big World;Christina Aguilera,acoustic,137.905,0.453,0.146,0.0915,0.867,3.49e-06
5QAMZTM5cmLg3fHX9ZbTZi,Winter Wonderland,Jason Mraz,acoustic,145.363,0.62,0.309,0.664,0.788,0.0
0JN6DXOZ08IwQhEBZJ3MFd,Stitches,Filip Nordin,acoustic,145.837,0.686,0.347,0.539,0.725,0.0
4VoJCUgNmnqG2qF0peDBkw,Out of My League,Stephen Speaks,acoustic,91.921,0.538,0.315,0.4,0.96,0.00596
7KC4B2R255iYIPVG8S7Eey,接吻,Hanare Gumi,acoustic,88.006,0.707,0.296,0.65,0.283,0.0
5MZYOtR8fcaZoWzweBNdMm,Dilemma,Brandon Chase;Taylor Manns,acoustic,141.303,0.627,0.246,0.52,0.788,0.0
4E6cwWJWZw2zWf7VFbH7wf,Love Song,Sara Bareilles,acoustic,123.055,0.583,0.786,0.573,0.0208,0.0
54gjtcoJgDxt7jpnpwSy0o,パラレル・ラブ,Yosui Inoue;Tamio Okuda,acoustic,117.648,0.656,0.826,0.894,0.00453,3.65e-06
2pelUnMKr07JjJpilj9Yew,I'll Do Anything,Jason Mraz,acoustic,163.117,0.57,0.711,0.648,0.119,0.0
7Ca2CkwSqHyr3eCh8IRdjz,Mujer con Abanico,Agustín Amigó;Nylonwings,acoustic,103.939,0.769,0.135,0.471,0.986,0.905
6Vc5wAMmXdKIAM7WUoEb7N,Say Something,A Great Big World;Christina Aguilera,acoustic,141.284,0.407,0.147,0.0765,0.857,2.89e-06
74ooA3upXyi3AUg9Ndz2Ck,Non Serviam,Frank Turner,acoustic,95.069,0.455,0.961,0.417,1.09e-05,0.0131
5IGYPdHMSG4PLXDS9LDPJS,So Are You To Me,Eastmountainsouth,acoustic,140.485,0.302,0.0783,0.231,0.956,9.88e-05
2E9viCx0hJKNKNThd2MdGQ,You're Still The One,Bailey Jehl,acoustic,119.698,0.607,0.473,0.54,0.712,0.0
2N7NctlF0wAl57q68v5MOi,花になる,Tamio Okuda,acoustic,124.003,0.512,0.884,0.48,5.53e-06,0.0
7AWKPOhCIHxetMXujii1KT,Homeland,Chord Overstreet,acoustic,154.805,0.49,0.456,0.405,0.0156,0.0
7K36drJq6lInkW6Kkojucp,American Beauty,Drew Holcomb & The Neighbors,acoustic,167.826,0.645,0.169,0.178,0.844,0.00019
73oHkllHIT8fdbzpxiXW40,"On Love, in Sadness",Jason Mraz,acoustic,100.957,0.56,0.832,0.802,0.108,0.0
4VG8zYHXRHQ8AJLpUc4kMO,Issues,Violent Femmes,acoustic,154.871,0.582,0.541,0.562,0.324,0.0
1U1GtaJeYwGsPgqV9Me5bb,Hold You in My Arms,Ray LaMontagne,acoustic,170.134,0.504,0.321,0.577,0.149,0.000107
5pEmeoMUW38w1oU3kPelvR,Spectrum,Andrew Belle,acoustic,117.973,0.539,0.717,0.212,0.000298,0.111
6pOD6dUoAMDmvuMePmfOKG,Nintendo,Todd Carey,acoustic,124.94,0.723,0.93,0.69,0.239,0.0
4dzurJ1Q1LIr8X7doV3yT0,A Thousand Years - Acoustic,Jonah Baker,acoustic,93.314,0.385,0.114,0.269,0.917,0.0
2D9w6sabdMCLSheW5aegwO,Absolutely Zero,Jason Mraz,acoustic,135.061,0.521,0.495,0.116,0.128,0.0
1VdQTD2rFIYWpFngckkmSS,"Of Peace, Quiet And Monsters",Dan Andriano in the Emergency Room,acoustic,104.933,0.479,0.285,0.618,0.942,0.0437
3kYLpeRglpJLQkCsbp7p4j,I 'll Play the Blues for You,"Melvin Taylor;Lucky Peterson;Titus Williams;Ray ""Killer"" Allison",acoustic,94.485,0.654,0.316,0.697,0.786,0.0563
0muntSMuAZzcwYBBMZj6sf,Fine On The Outside,Priscilla Ahn,acoustic,101.89,0.495,0.185,0.196,0.692,0.00403
1WFVfVjCtbmdIv7j3Fa9iy,When You're Wrong,Brandi Carlile,acoustic,88.029,0.568,0.301,0.142,0.796,3.37e-06
55G6uXo1fyBQ58YL3O2ygf,I Wanna See It Burn,Days N Daze;Juicy Karkass,acoustic,92.545,0.48,0.6,0.944,0.24,0.0
0ltIx8PLjtWoS9zn9PqsZW,Hikare Inochi,Kitri,acoustic,102.033,0.592,0.769,0.385,0.319,4.66e-06
0c7iF5fSBYxCuwsAv2z4iI,Green Mountain State,Trevor Hall,acoustic,129.879,0.693,0.367,0.286,0.351,2.9e-05
7lLKxcNeJtDTWVRKHovLEC,Build It Better,Aron Wright,acoustic,94.951,0.526,0.333,0.159,0.91,0.168
5LuSu8fS8PGCH88EDPLYcy,Save Your Tears - Acoustic,Amber Leigh Irish,acoustic,110.813,0.693,0.111,0.247,0.937,1.47e-06
0rQ146AWbwiDC1DheKXJxm,Eat the Meek,Frank Turner,acoustic,136.073,0.486,0.913,0.334,2.45e-05,0.289
7ihXMwfP4ZITY2YIsCKJt0,Landslide,Carly Lyman;Jason Lux,acoustic,104.932,0.483,0.143,0.342,0.958,0.0
1ZD2MlKRTYKI8oewOt28mc,Tall Cans,Pigeon Pit,acoustic,86.36,0.648,0.389,0.378,0.807,9.78e-05
3Hn3LfhrQOaKihdCibJsTs,Unlonely,Jason Mraz,acoustic,97.988,0.796,0.667,0.754,0.381,0.0
0N7UyDRbyHe2L63ilYDcRK,Afterglow,Andrew Foy;Renee Foy,acoustic,109.937,0.711,0.168,0.299,0.868,1.99e-05
6VtoP2sJt5oCmPOQIve2sf,Someone Like You,Boyce Avenue,acoustic,136.514,0.439,0.207,0.264,0.608,0.0
3x3zdepy3au5Uo81WIA9MG,The Will To Death,John Frusciante,acoustic,168.383,0.498,0.113,0.296,0.691,0.000287
1pIMxRddmCGalHnRbLFkWg,Have It All,Jason Mraz,acoustic,82.029,0.643,0.617,0.592,0.194,0.0
3VyInzFUWWHyYw3xCUUz3M,Untainted Love,Frank Turner,acoustic,128.077,0.573,0.789,0.332,0.000488,0.00965
0ZFq3raMFdXllZJoTbBRnQ,Untainted Innocence,Steve Pulvers,acoustic,179.941,0.586,0.115,0.885,0.836,0.926
5X3w2MfxgMTZkn2mTPQs0u,Stand Your Ground,Joshua Hyslop,acoustic,131.88,0.71,0.271,0.686,0.658,4.59e-06
3ILmwMefYZoQh5Cf5jeuUQ,透明だった世界,Motohiro Hata,acoustic,168.21,0.373,0.914,0.56,0.076,0.0
7JY9axEOxQbeAN8OzwsOwy,Good 4 U (Acoustic),Jonah Baker,acoustic,127.956,0.607,0.178,0.422,0.737,0.0
4kXcndvaQEROosxdcbJqzK,あの夏も 海も 空も,Masaharu Fukuyama,acoustic,78.522,0.403,0.631,0.328,0.0502,3.97e-05
6apacvSkVWWtCxc68FBsZV,(I Just) Died In Your Arms - Acoustic,Carly Lyman;Jason Lux,acoustic,118.029,0.747,0.221,0.369,0.93,0.0
5SUNx81BHso0IIFE04M4KW,The Weakness in Me,Keisha White,acoustic,128.112,0.717,0.436,0.319,0.0569,0.0
71ehTADpxs85ULrZgSEKCy,Almost Lover,A Fine Frenzy,acoustic,119.58,0.549,0.24,0.167,0.947,0.0
6FfGUAfmwW2ifxnit0hE4K,Swans,Unkle Bob,acoustic,117.391,0.387,0.41,0.149,0.608,0.00589
5msvkAkQ8o2GhNxOu3YW5D,別れの予感,Hanare Gumi,acoustic,98.995,0.63,0.367,0.547,0.052,0.000202
2Qj1FilGsXITZbFVmVeoLy,I'm Tore Down,Freddie King,acoustic,116.632,0.64,0.496,0.954,0.616,4.63e-05
7qANzA00oGRCWhpHgbVzkO,What a Time to Be Alive,Matt Pless,acoustic,115.038,0.673,0.424,0.709,0.3,0.0
6Fomnvc3pkLvUQYUkhiQPx,Waves,Canyon City,acoustic,112.207,0.407,0.357,0.253,0.775,0.00105
0wKt65XM5Wit3QH7lZtESU,"The Legend of Olog-hai, Pt. 1",The Bridge City Sinners,acoustic,182.379,0.228,0.574,0.389,0.517,0.00148
2qLMf6TuEC3ruGJg4SMMN6,Lucky,Jason Mraz;Colbie Caillat,acoustic,130.088,0.625,0.414,0.669,0.294,0.0
7Igc6JB0xPDcn5yRkkVGQX,Unlonely,Jason Mraz,acoustic,97.987,0.795,0.667,0.754,0.379,0.0
5DZVpQguB5TGP3MdkN3JSP,Right Here Waiting,Suy Galvez,acoustic,110.096,0.707,0.467,0.478,0.832,5.33e-06
4z9WDbNAKo2wAfGaMn7yjh,Before You Go,Andrew Foy;Renee Foy,acoustic,167.892,0.609,0.0866,0.411,0.912,0.0
0vxlqUrmgsiyAWOHaAfnSK,A Drop In the Ocean,Ron Pope,acoustic,134.252,0.458,0.363,0.492,0.892,3.79e-06
2KhS0LVOw9ralhfbcIi7vL,Comes And Goes (In Waves),Greg Laswell,acoustic,120.013,0.565,0.698,0.155,0.54,0.0183
0wf17wsLRwnnfh241GkeH5,Please Don't Say You Love Me,Gabrielle Aplin,acoustic,85.994,0.479,0.541,0.3,0.74,0.0
6nXIYClvJAfi6ujLiKqEq8,Sky's Still Blue,Andrew Belle,acoustic,171.864,0.43,0.791,0.217,0.0726,0.0193
3YalaPTUkyCYanwIf0l4UN,Toulumne,Eddie Vedder,acoustic,107.031,0.337,0.287,0.393,0.898,0.978
6LsHKNorX6fPBNcGxU1jQZ,Arcade,Andrew Foy;Renee Foy,acoustic,143.651,0.408,0.266,0.35,0.875,0.000498
5sdliaZjk3rVGuT13UVhxn,Long Way Down,Joshua Hyslop,acoustic,125.062,0.711,0.231,0.186,0.832,0.00115
6Xrq1dAFgZcSi5HuuHe27i,Is It You,Rachael Yamagata,acoustic,130.025,0.66,0.743,0.445,0.0329,0.00136
5Z8O4RFAmjA13jrOYIgyXA,Oh What A Love,Kina Grannis,acoustic,147.824,0.457,0.064,0.0647,0.941,0.108
6cYx8rBh13laBDAzvD7VrH,Same For You,Lee DeWyze,acoustic,130.111,0.635,0.433,0.489,0.86,0.43
4ngv7whSPSAwD8ZP3zMHsd,The Worth Of The Wait,Ivan & Alyosha,acoustic,82.051,0.48,0.618,0.344,0.844,8.93e-05
4ptDJbJl35d7gQfeNteBwp,Solo,Dan Berk,acoustic,124.234,0.489,0.314,0.607,0.749,0.0
3dglCYsVMjPbDlU2CC9Vq7,Let's See What The Night Can Do,Jason Mraz,acoustic,113.537,0.392,0.423,0.288,0.27,0.0
6fPblqm2OhtEKvaUEQzLzJ,ながれ星,Masaharu Fukuyama,acoustic,143.881,0.474,0.408,0.238,0.603,2.77e-05
7j02rdE5RVtNcNMuLGY5SS,Spoonful,Howlin' Wolf,acoustic,119.039,0.821,0.376,0.824,0.669,1.39e-05
4E73Motq88LCg5Oy42uynU,Sweet Love,Phillip LaRue,acoustic,139.959,0.547,0.328,0.186,0.163,0.0926
6huS9u0BDfeQHq0lObNLPl,Better Together,Us The Duo,acoustic,109.891,0.761,0.311,0.553,0.647,0.0
5fTJGZ6k0zokfh5KLfe0sm,Missing Peace,JJ Heller,acoustic,78.009,0.572,0.317,0.38,0.705,0.00385
5Jac5r26r1HkpH9Xv5zt7A,Duet (feat. Stephanie Briggs),Penny and Sparrow;Stephanie Briggs,acoustic,72.844,0.213,0.185,0.182,0.757,8.54e-05
69yz6UcfUHCi795treLj3l,Perfect,Acoustic Guitar Collective,acoustic,97.1,0.559,0.118,0.289,0.979,0.935
21HwOODUViTuHpkSYbdcMy,Unsteady - Acoustic Covers Versions of Popular Songs,SANNA NORTH,acoustic,114.021,0.699,0.343,0.383,0.506,0.0
4SXcG6Ti32myNw9GJ9qeDt,All We Are,Matt Nathanson,acoustic,82.465,0.534,0.492,0.328,0.584,1.12e-06
7wF4asYZw8cAHEljYd2Wid,Forever Like That,Ben Rector,acoustic,114.72,0.592,0.304,0.307,0.564,0.0
0EKBV6GybPtALXUgWqWrym,The Story,Brandi Carlile,acoustic,93.621,0.544,0.5,0.177,0.0325,3.78e-06
4uBwFIBwZcgHNvwNjOqICX,Young And In Love,Ingrid Michaelson,acoustic,119.97,0.626,0.575,0.222,0.0694,3.34e-06
3tInTDUq8wdIMw5ftohmqJ,Girls Chase Boys,Ingrid Michaelson,acoustic,84.835,0.518,0.828,0.69,0.03,1.33e-05
6zz1Lsob8CrgipAoxJys1w,アンダルシアに憧れて,Masayoshi Yamazaki,acoustic,156.045,0.448,0.755,0.575,0.028,0.0
2OcZ7956nCJ1OJ6oyNDLtf,Fix You,Boyce Avenue;Tyler Ward,acoustic,138.07,0.421,0.441,0.0992,0.413,8.35e-06
71vcffc4Yfz0pt9AbaL386,I Don't Wanna Love Somebody Else,A Great Big World,acoustic,126.618,0.495,0.22,0.345,0.847,1.4e-06
5RO0MNa5hBKIM4OcjygadU,Chi Mai,Joseph Sullinger,acoustic,80.64,0.739,0.287,0.557,0.969,0.961
6OCsvPU6P84wJ0erggCRv4,Christmas Comes But Once A Year,Albert King,acoustic,93.269,0.687,0.494,0.621,0.324,5.5e-05
1t0zKQvPW6iQPHGnUikbgC,Neighbor,JJ Heller,acoustic,82.222,0.439,0.292,0.153,0.744,6.27e-05
5HhcXgRU7kYszL7OQZtNlc,What Are You Doing New Years Eve,Johnnyswim,acoustic,129.262,0.456,0.285,0.282,0.769,0.0
5H6Bc7oEWYuKrwb1pUZWhh,Closer,Ysabelle Cuevas,acoustic,90.146,0.558,0.172,0.518,0.874,0.0
3yVSlc3y7YWZPAreTHjH9v,明日の☆SHOW,Masaharu Fukuyama,acoustic,113.413,0.644,0.603,0.516,0.306,0.0
0RRZxVYjfY3jWT4XiYAW7k,Rise,Boyce Avenue,acoustic,103.822,0.568,0.177,0.354,0.93,0.0
0Zf1BPkkFAWGtVHeBwHHz4,Light Me Up,Ingrid Michaelson,acoustic,147.928,0.417,0.595,0.117,0.158,0.000269
2WZyfujzMweFLnozyUJBkW,Boston,Augustana,acoustic,147.01,0.404,0.571,0.29,0.182,2.08e-05
3KkgPBPjplbDy4uKcXNZeu,Days n Daze of Our Lives,Days N Daze,acoustic,95.623,0.387,0.524,0.858,0.777,5.74e-06
1Llvr4v5Y0rZtm494ak7oh,The One That Got Away,Boyce Avenue,acoustic,123.931,0.655,0.502,0.368,0.579,0.0
2lXGLbSXrSACMa2oelt4TE,明日天気になれ,Hanare Gumi,acoustic,111.204,0.608,0.705,0.621,0.078,8.36e-05
068qo0w1Ki0cjnFYOUhAm2,Stand by Me,Boyce Avenue,acoustic,115.189,0.728,0.266,0.307,0.872,1.03e-05
6gijbGNDNNJgT60Aj7UCyc,Living in the Shadows,Matthew Perryman Jones,acoustic,175.975,0.418,0.79,0.197,0.0284,9.96e-06
2JI53ZVCxMucM68UpCtZ5C,Fake a smile,Wayne Mack,acoustic,149.91,0.731,0.191,0.274,0.735,0.671
2GbTLMvttdfKoz4YDjZJis,You're My Home,Joshua Radin,acoustic,95.991,0.627,0.518,0.337,0.436,0.0
1jUyxF7NmNXGlZQDVw40O8,2U - Acoustic Version,Clementine Duo,acoustic,130.087,0.657,0.192,0.305,0.894,0.0
45SbQo5bq8f0hNdB70IyFC,Save Your Tears,Boyce Avenue,acoustic,116.004,0.735,0.275,0.294,0.746,0.0
3Vnes7v746dYzBn0FJTZ1W,Fairytale Of New York,KT Tunstall,acoustic,117.888,0.447,0.555,0.33,0.218,3.46e-06
7LHhGBjIBj7kNYLHYH9rMx,PEOPLE GET READY,Hanare Gumi,acoustic,133.277,0.667,0.0119,0.408,0.867,0.0
0qJGlogD7AyMLAJfQ42aI2,Heaven Knows,Five For Fighting,acoustic,97.631,0.6,0.845,0.392,0.048,0.0
5PoaNLRYLL7rywHSPUOZs8,"Big Love, Small Moments",JJ Heller,acoustic,118.019,0.582,0.282,0.278,0.793,2.01e-06
0J2YKkFn2l1LTpZC7UaNrd,Waves of Panic,Corporate Hearts,acoustic,166.406,0.301,0.552,0.761,0.161,0.0
36ccrof5DFicLrejE4hEye,Walking By Myself,Jimmy Rogers,acoustic,117.005,0.621,0.519,0.775,0.837,0.00246
43WuM1pfzxEB4rPr9PL5xb,Big Time,Johnnyswim,acoustic,129.936,0.439,0.532,0.437,0.618,0.0
0BhmtRzdjNV0bQ5veUOazN,Self Help,Anna Hamilton,acoustic,130.01,0.778,0.445,0.502,0.45,1.28e-06
0pfG8LwO7hSdHe6hTgc6a6,Outside Villanova,Eric Hutchinson,acoustic,137.946,0.785,0.732,0.798,0.059,3.74e-06
1AJRWM34yxnAxhF9TEK0Zj,Lot To Learn,Vivid Color,acoustic,137.855,0.57,0.468,0.335,0.758,0.0
7sUqJ51FGSi3n7x4pYjY3v,I Heard The Bells On Christmas Day,The Civil Wars,acoustic,90.078,0.492,0.145,0.218,0.872,9.68e-06
5ivF4eQBqJiVL5IAE9jRyl,I Won't Give Up,Jason Mraz,acoustic,133.406,0.483,0.303,0.139,0.694,0.0
1yZWcHtL0KMhKadWXG26SG,"O, Pennsyltucky!",Mischief Brew,acoustic,162.586,0.245,0.624,0.462,0.11,0.0
14UvqLsdqw2dsmVkmTYptE,Can't Help Falling In Love,Kina Grannis,acoustic,100.341,0.444,0.143,0.132,0.925,6.92e-05
1MLr9b1fOybO3MGiLy47Ys,You and Me on the Rock,Brandi Carlile;Lucius,acoustic,172.075,0.568,0.686,0.725,0.15,1.81e-06
0e5PAxSyZ5DWWVqKANHETz,You and Me on the Rock,Brandi Carlile;Lucius,acoustic,172.075,0.568,0.686,0.725,0.15,1.81e-06
55RMhrPQYA6vLu5YMgXxFD,Binibini,Zack Tabudlo,acoustic,129.863,0.642,0.374,0.0979,0.423,1.54e-06
3tjjCCdXSdaVEo4q4y071G,Whole Again - Acoustic Version,Tobey Rosen,acoustic,129.832,0.736,0.145,0.235,0.855,0.0
79keCNa2NAa4xMInUQCATJ,"The Legend of Olog-hai, Pt. 2",The Bridge City Sinners,acoustic,116.943,0.258,0.729,0.462,0.395,0.00442
2vP0JcTiuYnzrBy45ACKBz,The Weakness In Me,Keisha White,acoustic,128.039,0.717,0.554,0.324,0.0592,0.0
02FzDPhxAoCZp6Fz4GzMmL,Goodbye Lulu Pt.2,Days N Daze,acoustic,98.11,0.389,0.864,0.548,0.0362,6.31e-06
2pcuXnZhTirLXsfXGVFTv2,Doraemon,Gen Hoshino,acoustic,159.992,0.64,0.547,0.95,0.00676,4.95e-05
0U32q8CZRRo7xCzyiaZw5f,Rain,Motohiro Hata,acoustic,92.003,0.626,0.655,0.542,0.503,0.0
6xMm545wcSYbhNFB2Jr2EP,Wonderful Tonight,Boyce Avenue,acoustic,95.008,0.671,0.299,0.286,0.753,1.71e-06
5oV8bZaShr2d01FFMHBUPq,Iris,Kina Grannis,acoustic,130.769,0.497,0.13,0.179,0.841,0.0
1jyddn36UN4tVsJGtaJfem,You Are the Best Thing,Ray LaMontagne,acoustic,170.593,0.578,0.727,0.885,0.0304,1.99e-05
6IiFTtc2ipIXW5HzwFzOjh,Beautiful Disaster,Chord Overstreet,acoustic,144.589,0.3,0.27,0.214,0.9,4.47e-05
4zaBf1Dkn1gr7QcRxAWSSg,Take Me Home,Us The Duo,acoustic,145.428,0.356,0.193,0.14,0.14,2.6e-05
7qLJmyRxLZCf1ifZlJ2gMZ,Over,Johnnyswim,acoustic,113.32,0.371,0.51,0.147,0.296,8.19e-05
6b4mWoXrscyajbLOB2qwfG,Drunks,Johnnyswim,acoustic,96.591,0.399,0.461,0.205,0.157,5.52e-05
41A82PidFKhGX5hm1WoaDs,Better,JJ Heller,acoustic,104.988,0.662,0.187,0.233,0.969,0.000273
0HL3y3bsKSARBSP0qaImwb,Carried Me With You,Brandi Carlile,acoustic,98.384,0.639,0.666,0.372,0.271,0.0
4s3G9Ifc1dp8xEksZxNe8P,Unconditional,Richard Walters,acoustic,63.419,0.409,0.222,0.151,0.882,0.00426
4psC6LXiY2vMsYAuYETR1C,Darkest Heart,AJJ,acoustic,176.907,0.463,0.656,0.798,0.0845,0.00224
6hVkpZkfQV82W6e31Xye37,Whenever You're Around,Bootstraps,acoustic,78.076,0.531,0.5,0.319,0.534,0.000861
35RrDnREM1xxx4YBxDHikm,I Will Always Be Yours,Ben Rector,acoustic,148.028,0.444,0.771,0.45,0.13,0.0
3wpZTp7HM8Dv25oExNgCC6,Keep Breathing,Ingrid Michaelson,acoustic,125.93,0.52,0.308,0.187,0.776,0.00285
5IuV0YqQfVkzRQmvoDClV1,Beautiful Girls,J-Que Beenz,acoustic,118.075,0.576,0.196,0.502,0.865,0.0
3dPpQeLTWjCjEbSevDMQfW,FUSHIGI,Gen Hoshino,acoustic,89.024,0.753,0.574,0.527,0.0512,3.71e-06
7pKMoXeiCv40wbrjII06VO,I Like Me Better,Boyce Avenue;Emma Heesters,acoustic,87.145,0.473,0.263,0.315,0.814,0.0
2EkGF5wYi3QrxTMMQftm4a,Beer,Mia Rollo,acoustic,169.998,0.473,0.493,0.54,0.84,6.57e-06
0ngtyvPUKR4YTtkVKvZP02,Dream,Priscilla Ahn,acoustic,109.692,0.512,0.248,0.158,0.75,2.96e-05
1KHdq8NK9QxnGjdXb55NiG,Falling in Love at a Coffee Shop,Landon Pigg,acoustic,83.457,0.489,0.561,0.238,0.2,4.56e-05
7HSk4yGZxfjOkHyOvZrBQZ,Ramparts,John Frusciante,acoustic,172.311,0.386,0.428,0.73,0.951,0.882
3zUMHRZa7wgqtoCsBfBSpt,I'd Rather Be With You [Radio Edit],Joshua Radin,acoustic,82.342,0.512,0.671,0.397,0.0314,0.161
1dcNEEtODRVZEevQ20Cgmy,Nangangamba,Zack Tabudlo,acoustic,98.032,0.62,0.547,0.208,0.112,0.0
5nMRpGfqQ0tb1TMbqBVK2J,Rockabye - Acoustic Version,The Mayries,acoustic,76.805,0.528,0.291,0.355,0.914,0.0
3eocijVoKZ340ZIkvsatUc,To-Do Lists (Color Coded),She/Her/hers,acoustic,95.009,0.566,0.835,0.549,0.0167,0.0326
5TvE3pk05pyFIGdSY9j4DJ,Say Something,A Great Big World;Christina Aguilera,acoustic,141.284,0.407,0.147,0.0765,0.857,2.89e-06
4I18rXWixQBWc8JhTqx6Xn,I Won't Let You Down,Erin McCarley,acoustic,72.992,0.495,0.329,0.0919,0.652,7.61e-05
4Akic5cb5RHJrTdQZY7AfX,No Plans,Jason Mraz,acoustic,149.288,0.491,0.304,0.459,0.5,0.0
